species,category,pattern_type,peak_frequency,min_frequency,min_max_ratio,weeks_with_presence,num_valleys,valleys,valley_types,is_overwintering,edge_case_flags
Golden-winged Warbler,two-passage-migrant,two-passage,0.058116,0.0,0.0,14,2,24-28;30-16,summer|winter,No,classic_bimodal|low_presence
Blue-winged Warbler,vagrant,irregular,0.00974,0.0,0.0,7,2,25-33;35-21,summer|winter,No,
Black-and-white Warbler,single-season,summer,0.272545,0.0,0.0,22,1,35-15,winter,No,
Tennessee Warbler,two-passage-migrant,two-passage,0.096192,0.0,0.0,12,2,20-30;36-17,summer|winter,No,classic_bimodal|low_presence
Orange-crowned Warbler,vagrant,irregular,0.018519,0.0,0.0,8,2,19-33;39-16,summer|winter,No,
Nashville Warbler,single-season,summer,0.272545,0.0,0.0,22,1,36-15,winter,No,
Connecticut Warbler,vagrant,irregular,0.002805,0.0,0.0,2,1,0-47,winter,No,low_peak_frequency|low_annual_presence
Mourning Warbler,single-season,summer,0.054688,0.0,0.0,15,1,30-17,winter,No,
Common Yellowthroat,single-season,summer,0.356771,0.0,0.0,22,1,35-16,winter,No,
American Redstart,single-season,summer,0.466146,0.0,0.0,21,1,35-16,winter,No,
Kirtland's Warbler,vagrant,irregular,0.013021,0.0,0.0,9,1,27-18,winter,No,
Cape May Warbler,two-passage-migrant,two-passage,0.076152,0.0,0.0,16,2,24-29;35-16,summer|winter,No,classic_bimodal
Northern Parula,two-passage-migrant,two-passage,0.116233,0.0,0.0,18,2,27-31;34-16,summer|winter,No,classic_bimodal
Magnolia Warbler,two-passage-migrant,two-passage,0.08016,0.0,0.0,20,2,24-30;36-16,summer|winter,No,classic_bimodal
Bay-breasted Warbler,two-passage-migrant,two-passage,0.055336,0.0,0.0,11,2,20-29;36-17,summer|winter,No,classic_bimodal|low_presence
Blackburnian Warbler,single-season,summer,0.132812,0.0,0.0,19,1,35-16,winter,No,
Northern Yellow Warbler,single-season,summer,0.28125,0.0,0.0,20,1,31-16,winter,No,
Chestnut-sided Warbler,single-season,summer,0.15568,0.0,0.0,20,1,34-16,winter,No,
Blackpoll Warbler,two-passage-migrant,two-passage,0.052083,0.0,0.0,10,2,20-30;36-16,summer|winter,No,classic_bimodal|low_presence
Black-throated Blue Warbler,two-passage-migrant,two-passage,0.092184,0.0,0.0,19,2,27-30;35-16,summer|winter,No,classic_bimodal
Palm Warbler,two-passage-migrant,two-passage,0.160944,0.0,0.0,21,2,19-32;37-14,summer|winter,No,classic_bimodal
Pine Warbler,single-season,summer,0.247396,0.0,0.0,23,1,35-13,winter,No,
Yellow-rumped Warbler,single-season,summer,0.347107,0.0,0.0,28,1,39-12,winter,No,
Black-throated Green Warbler,single-season,summer,0.245868,0.0,0.0,23,1,36-15,winter,No,
Canada Warbler,single-season,summer,0.091146,0.0,0.0,16,1,33-17,winter,No,
Wilson's Warbler,vagrant,irregular,0.025245,0.0,0.0,8,2,20-30;35-17,summer|winter,No,
Summer Tanager,vagrant,irregular,0.001403,0.0,0.0,1,1,0-47,winter,No,low_peak_frequency|low_annual_presence
Scarlet Tanager,single-season,summer,0.14377,0.0,0.0,20,1,32-16,winter,No,
Northern Cardinal,resident,year-round,0.326316,0.035971,0.1102,48,0,,,No,seasonal_variation|min_max_near_boundary
Rose-breasted Grosbeak,single-season,summer,0.355372,0.0,0.0,22,1,35-15,winter,No,
Indigo Bunting,single-season,summer,0.233766,0.0,0.0,19,1,30-16,winter,No,
Painted Bunting,vagrant,irregular,0.0015,0.0,0.0,1,1,0-47,winter,No,low_peak_frequency|low_annual_presence
Dickcissel,vagrant,irregular,0.023333,0.0,0.0,7,1,26-20,winter,No,low_annual_presence
