species,category,pattern_type,peak_frequency,min_frequency,min_max_ratio,weeks_with_presence,num_valleys,valleys,valley_types,is_overwintering,edge_case_flags
Baltimore Oriole,two-passage-migrant,two-passage,0.321786,0.0,0.0,19,2,24-29;31-16,summer|winter,No,classic_bimodal
Red-winged Blackbird,two-passage-migrant,two-passage,0.578829,0.0,0.0,43,2,30-37;39-7,summer|winter,No,classic_bimodal
Brown-headed Cowbird,single-season,summer,0.196697,0.0,0.0,29,1,26-11,winter,No,
Rusty Blackbird,two-passage-migrant,two-passage,0.047525,0.0,0.0,24,2,18-34;40-12,summer|winter,No,classic_bimodal
Brewer's Blackbird,single-season,summer,0.012012,0.0,0.0,20,1,17-13,winter,No,
Common Grackle,single-season,summer,0.452703,0.0,0.0,40,1,39-8,winter,No,
Ovenbird,single-season,summer,0.378414,0.0,0.0,21,1,27-15,winter,No,
Northern Waterthrush,two-passage-migrant,two-passage,0.090606,0.0,0.0,21,2,23-32;34-15,summer|winter,No,classic_bimodal
Golden-winged Warbler,single-season,summer,0.020653,0.0,0.0,13,1,19-16,winter,No,low_presence
Blue-winged Warbler,single-season,summer,0.009327,0.0,0.0,16,1,19-16,winter,No,
Black-and-white Warbler,single-season,summer,0.261825,0.0,0.0,22,1,32-15,winter,No,
Tennessee Warbler,two-passage-migrant,two-passage,0.139907,0.0,0.0,16,2,20-29;34-16,summer|winter,No,classic_bimodal
Orange-crowned Warbler,two-passage-migrant,two-passage,0.022887,0.0,0.0,13,2,19-33;39-15,summer|winter,No,classic_bimodal|low_presence
Nashville Warbler,two-passage-migrant,two-passage,0.2505,0.0,0.0,23,2,22-30;35-15,summer|winter,No,classic_bimodal
Connecticut Warbler,vagrant,irregular,0.003044,0.0,0.0,4,1,0-47,winter,No,low_peak_frequency
Mourning Warbler,single-season,summer,0.032866,0.0,0.0,18,1,33-17,winter,No,
Kentucky Warbler,vagrant,irregular,0.0015,0.0,0.0,2,1,0-47,winter,No,low_peak_frequency|low_annual_presence
Common Yellowthroat,single-season,summer,0.356705,0.0,0.0,24,1,35-16,winter,No,
Hooded Warbler,single-season,summer,0.01388,0.0,0.0,16,1,27-17,winter,No,
American Redstart,single-season,summer,0.575372,0.0,0.0,23,1,34-16,winter,No,
Cape May Warbler,two-passage-migrant,two-passage,0.085277,0.0,0.0,14,2,20-29;34-15,summer|winter,No,classic_bimodal|low_presence
Cerulean Warbler,vagrant,irregular,0.002489,0.0,0.0,6,1,0-47,winter,No,low_peak_frequency|low_annual_presence
Northern Parula,single-season,summer,0.08461,0.0,0.0,17,1,20-16,winter,No,
Magnolia Warbler,two-passage-migrant,two-passage,0.137908,0.0,0.0,22,2,20-30;34-16,summer|winter,No,classic_bimodal
Bay-breasted Warbler,two-passage-migrant,two-passage,0.051965,0.0,0.0,11,2,20-29;34-16,summer|winter,No,classic_bimodal|low_presence
Blackburnian Warbler,two-passage-migrant,two-passage,0.099267,0.0,0.0,21,2,26-30;33-16,summer|winter,No,classic_bimodal
Northern Yellow Warbler,single-season,summer,0.322086,0.0,0.0,19,1,29-15,winter,No,
Chestnut-sided Warbler,two-passage-migrant,two-passage,0.171219,0.0,0.0,20,2,27-30;32-16,summer|winter,No,classic_bimodal
Blackpoll Warbler,two-passage-migrant,two-passage,0.049967,0.0,0.0,12,2,20-31;35-16,summer|winter,No,classic_bimodal|low_presence
Black-throated Blue Warbler,two-passage-migrant,two-passage,0.107262,0.0,0.0,23,2,27-30;32-16,summer|winter,No,classic_bimodal
Palm Warbler,two-passage-migrant,two-passage,0.198444,0.0,0.0,20,2,19-32;37-14,summer|winter,No,classic_bimodal
Pine Warbler,single-season,summer,0.21668,0.0,0.0,25,1,36-13,winter,No,
Yellow-rumped Warbler,single-season,summer,0.324752,0.0,0.0,33,1,39-12,winter,No,
Prairie Warbler,single-season,summer,0.025116,0.0,0.0,17,1,25-16,winter,No,
Black-throated Gray Warbler,vagrant,irregular,0.002033,0.0,0.0,1,1,0-47,winter,No,low_peak_frequency|low_annual_presence
Black-throated Green Warbler,single-season,summer,0.293138,0.0,0.0,23,1,32-15,winter,No,
Canada Warbler,single-season,summer,0.052586,0.0,0.0,17,1,25-17,winter,No,
Wilson's Warbler,two-passage-migrant,two-passage,0.073285,0.0,0.0,12,2,20-30;34-16,summer|winter,No,classic_bimodal|low_presence
Summer Tanager,vagrant,irregular,0.000648,0.0,0.0,1,1,0-47,winter,No,low_peak_frequency|low_annual_presence
Scarlet Tanager,single-season,summer,0.241455,0.0,0.0,21,1,34-16,winter,No,
Northern Cardinal,resident,year-round,0.355972,0.16185,0.4547,48,0,,,No,seasonal_variation
Rose-breasted Grosbeak,single-season,summer,0.443704,0.0,0.0,23,1,35-15,winter,No,
Lazuli Bunting,vagrant,irregular,0.0015,0.0,0.0,2,1,0-47,winter,No,low_peak_frequency|low_annual_presence
Indigo Bunting,single-season,summer,0.346875,0.0,0.0,20,1,31-16,winter,No,
Dickcissel,single-season,summer,0.03006,0.0,0.0,10,1,26-19,winter,No,low_presence
